estacao=Sao Paulo (IAG) (9000661)
municipio=São Paulo (3550308)
latitude=-23,65
longitude=-46,62
altitude=787,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
04/02/2018;17,0;sim;21,5;sim;26,0;sim;0,18;sim;5;6;;não;;não;3,01;;;;;;;;;2,64;85,9
03/02/2018;19,0;sim;22,5;sim;26,0;sim;0,0;sim;4;5;;não;;não;2,8;;;;;;;;;2,51;88,36
02/02/2018;19,0;sim;23,5;sim;28,0;sim;0,0;sim;3;4;;não;;não;3,5;;;;;;;;;3,24;90,87
01/02/2018;18,0;sim;22,5;sim;27,0;sim;0,0;sim;2;3;;não;;não;3,26;;;;;;;;;3,12;94,11
31/01/2018;19,0;sim;22,5;sim;26,0;sim;0,0;sim;1;2;;não;;não;2,81;;;;;;;;;2,77;97,23
30/01/2018;18,0;sim;19,5;sim;21,0;sim;2,85;sim;0;1;;não;;não;1,51;;;;;;;;;1,51;100,0
29/01/2018;20,0;sim;23,5;sim;27,0;sim;24,4;sim;0;0;;não;;não;3,04;;;;;;;;;3,04;100,0
28/01/2018;20,0;sim;25,5;sim;31,0;sim;2,55;sim;0;5;;não;;não;4,61;;;;;;;;;4,45;91,42
27/01/2018;20,0;sim;22,5;sim;25,0;sim;0,0;sim;2;4;;não;;não;2,4;;;;;;;;;2,27;93,32
26/01/2018;20,0;sim;22,5;sim;25,0;sim;0,3;sim;1;3;;não;;não;2,41;;;;;;;;;2,34;95,59
25/01/2018;22,0;sim;26,0;sim;30,0;sim;1,53;sim;0;2;;não;;não;3,93;;;;;;;;;3,9;97,63
24/01/2018;20,0;sim;27,0;sim;34,0;sim;8,55;sim;0;1;;não;;não;5,37;;;;;;;;;5,37;100,0
23/01/2018;22,0;sim;27,0;sim;32,0;sim;27,15;sim;0;0;;não;;não;4,6;;;;;;;;;4,6;100,0
22/01/2018;21,0;sim;26,5;sim;32,0;sim;9,98;sim;0;5;;não;;não;4,71;;;;;;;;;4,71;100,0
21/01/2018;20,0;sim;25,5;sim;31,0;sim;3,18;sim;0;4;;não;;não;4,65;;;;;;;;;4,64;98,5
20/01/2018;20,0;sim;24,5;sim;29,0;sim;3,78;sim;0;3;;não;;não;3,82;;;;;;;;;3,82;99,96
19/01/2018;21,0;sim;25,0;sim;29,0;sim;8,28;sim;0;2;;não;;não;3,7;;;;;;;;;3,7;100,0
18/01/2018;22,0;sim;27,0;sim;32,0;sim;6,78;sim;0;1;;não;;não;4,6;;;;;;;;;4,6;100,0
17/01/2018;21,0;sim;26,0;sim;31,0;sim;14,38;sim;0;0;;não;;não;4,53;;;;;;;;;4,53;100,0
16/01/2018;20,0;sim;24,5;sim;29,0;sim;7,3;sim;0;2;;não;;não;3,84;;;;;;;;;3,84;100,0
15/01/2018;24,0;sim;27,0;sim;30,0;sim;1,33;sim;0;1;;não;;não;3,71;;;;;;;;;3,68;97,65
14/01/2018;19,0;sim;24,5;sim;30,0;sim;17,75;sim;0;0;;não;;não;4,4;;;;;;;;;4,4;100,0
13/01/2018;19,0;sim;23,0;sim;27,0;sim;5,65;sim;0;3;;não;;não;3,22;;;;;;;;;3,22;100,0
12/01/2018;19,0;sim;21,5;sim;24,0;sim;4,98;sim;0;2;;não;;não;2,24;;;;;;;;;2,24;100,0
11/01/2018;21,0;sim;25,5;sim;30,0;sim;7,28;sim;0;1;;não;;não;4,13;;;;;;;;;4,13;100,0
10/01/2018;20,0;sim;24,5;sim;29,0;sim;11,75;sim;0;0;;não;;não;3,86;;;;;;;;;3,86;100,0
09/01/2018;18,0;sim;22,0;sim;26,0;sim;12,0;sim;0;0;;não;;não;3,0;;;;;;;;;3,0;100,0
08/01/2018;18,0;sim;19,5;sim;21,0;sim;10,73;sim;0;0;;não;;não;1,54;;;;;;;;;1,54;100,0
07/01/2018;16,0;sim;18,0;sim;20,0;sim;13,68;sim;0;0;;não;;não;1,47;;;;;;;;;1,47;97,52
06/01/2018;20,0;sim;24,0;sim;28,0;sim;1,75;sim;0;7;;não;;não;3,48;;;;;;;;;3,24;85,31
05/01/2018;18,0;sim;24,0;sim;30,0;sim;0,2;sim;2;6;;não;;não;4,57;;;;;;;;;4,07;86,8
04/01/2018;19,0;sim;24,0;sim;29,0;sim;0,0;sim;1;5;;não;;não;4,01;;;;;;;;;3,71;90,67
03/01/2018;20,0;sim;23,0;sim;26,0;sim;2,75;sim;0;4;;não;;não;2,78;;;;;;;;;2,78;94,38
02/01/2018;22,0;sim;25,0;sim;28,0;sim;1,13;sim;0;3;;não;;não;3,25;;;;;;;;;3,16;94,41
01/01/2018;20,0;sim;24,5;sim;29,0;sim;0,25;sim;1;2;;não;;não;3,88;;;;;;;;;3,81;96,44
31/12/2017;20,0;sim;22,5;sim;25,0;sim;9,33;sim;0;1;;não;;não;2,46;;;;;;;;;2,46;100,0
30/12/2017;19,0;sim;21,5;sim;24,0;sim;24,95;sim;0;0;;não;;não;2,26;;;;;;;;;2,26;100,0
29/12/2017;21,0;sim;22,5;sim;24,0;sim;12,88;sim;0;0;;não;;não;2,07;;;;;;;;;2,07;100,0
28/12/2017;22,0;sim;24,0;sim;26,0;sim;4,85;sim;0;7;;não;;não;2,57;;;;;;;;;2,57;96,16
27/12/2017;22,0;sim;26,0;sim;30,0;sim;0,68;sim;2;6;;não;;não;4,03;;;;;;;;;3,88;93,88
26/12/2017;20,0;sim;24,5;sim;29,0;sim;0,93;sim;1;5;;não;;não;3,89;;;;;;;;;3,85;97,08
25/12/2017;19,0;sim;24,0;sim;29,0;sim;5,3;sim;0;4;;não;;não;4,03;;;;;;;;;4,03;100,0
24/12/2017;21,0;sim;24,5;sim;28,0;sim;6,98;sim;0;3;;não;;não;3,38;;;;;;;;;3,38;100,0
23/12/2017;20,0;sim;24,0;sim;28,0;sim;6,13;sim;0;2;;não;;não;3,5;;;;;;;;;3,5;100,0
22/12/2017;19,0;sim;21,0;sim;23,0;sim;4,68;sim;0;1;;não;;não;1,98;;;;;;;;;1,98;100,0
21/12/2017;18,0;sim;19,5;sim;21,0;sim;35,68;sim;0;0;;não;;não;1,55;;;;;;;;;1,55;100,0
20/12/2017;19,0;sim;25,0;sim;31,0;sim;48,03;sim;0;0;;não;;não;4,6;;;;;;;;;4,6;96,23
19/12/2017;20,0;sim;25,5;sim;31,0;sim;0,03;sim;1;22;;não;;não;4,75;;;;;;;;;2,58;52,8
18/12/2017;19,0;sim;24,5;sim;30,0;sim;6,05;sim;0;21;;não;;não;4,45;;;;;;;;;4,45;55,35
17/12/2017;21,0;sim;27,0;sim;33,0;sim;0,08;sim;10;20;;não;;não;5,01;;;;;;;;;2,79;53,75
16/12/2017;20,0;sim;26,0;sim;32,0;sim;0,03;sim;9;19;;não;;não;4,81;;;;;;;;;2,8;56,46
15/12/2017;21,0;sim;26,5;sim;32,0;sim;0,85;sim;8;18;;não;;não;4,71;;;;;;;;;3,18;59,23
14/12/2017;21,0;sim;26,5;sim;32,0;sim;0,0;sim;7;17;;não;;não;4,71;;;;;;;;;2,97;61,56
13/12/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;6;16;;não;;não;3,5;;;;;;;;;2,29;64,53
12/12/2017;17,0;sim;19,0;sim;21,0;sim;0,0;sim;5;15;;não;;não;1,63;;;;;;;;;1,1;66,82
11/12/2017;19,0;sim;25,0;sim;31,0;sim;0,0;sim;4;14;;não;;não;4,6;;;;;;;;;3,2;67,92
10/12/2017;17,0;sim;24,0;sim;31,0;sim;0,0;sim;3;13;;não;;não;4,81;;;;;;;;;3,5;71,12
09/12/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;2;12;;não;;não;3,62;;;;;;;;;2,76;74,62
08/12/2017;20,0;sim;24,5;sim;29,0;sim;0,53;sim;1;11;;não;;não;3,88;;;;;;;;;3,16;77,38
07/12/2017;19,0;sim;23,0;sim;27,0;sim;3,65;sim;0;10;;não;;não;3,24;;;;;;;;;3,24;80,01
06/12/2017;20,0;sim;25,0;sim;30,0;sim;0,0;sim;5;9;;não;;não;4,29;;;;;;;;;3,49;79,6
05/12/2017;20,0;sim;24,0;sim;28,0;sim;0,78;sim;4;8;;não;;não;3,49;;;;;;;;;3,06;83,09
04/12/2017;21,0;sim;26,0;sim;31,0;sim;0,0;sim;3;7;;não;;não;4,57;;;;;;;;;3,99;85,37
03/12/2017;18,0;sim;23,0;sim;28,0;sim;0,0;sim;2;6;;não;;não;3,74;;;;;;;;;3,41;89,36
02/12/2017;19,0;sim;21,5;sim;24,0;sim;0,0;sim;1;5;;não;;não;2,25;;;;;;;;;2,11;92,77
01/12/2017;18,0;sim;21,5;sim;25,0;sim;1,53;sim;0;4;;não;;não;2,66;;;;;;;;;2,6;94,88
30/11/2017;16,0;sim;20,0;sim;24,0;sim;2,63;sim;0;3;;não;;não;2,55;;;;;;;;;2,55;95,95
29/11/2017;17,0;sim;21,5;sim;26,0;sim;0,0;sim;2;2;;não;;não;3,11;;;;;;;;;2,98;94,5
28/11/2017;19,0;sim;22,0;sim;25,0;sim;0,0;sim;1;1;;não;;não;2,55;;;;;;;;;2,52;97,48
27/11/2017;19,0;sim;23,0;sim;27,0;sim;46,1;sim;0;0;;não;;não;3,22;;;;;;;;;3,22;100,0
26/11/2017;20,0;sim;23,0;sim;26,0;sim;6,9;sim;0;5;;não;;não;2,76;;;;;;;;;2,76;93,46
25/11/2017;18,0;sim;25,0;sim;32,0;sim;0,0;sim;3;4;;não;;não;5,01;;;;;;;;;4,59;89,32
24/11/2017;20,0;sim;25,0;sim;30,0;sim;0,0;sim;2;3;;não;;não;4,24;;;;;;;;;4,07;93,91
23/11/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;1;2;;não;;não;2,04;;;;;;;;;2,02;97,98
22/11/2017;17,0;sim;20,5;sim;24,0;sim;3,9;sim;0;1;;não;;não;2,43;;;;;;;;;2,43;100,0
21/11/2017;18,0;sim;24,0;sim;30,0;sim;12,4;sim;0;0;;não;;não;4,51;;;;;;;;;4,51;100,0
20/11/2017;19,0;sim;20,5;sim;22,0;sim;0,0;sim;1;2;;não;;não;1,69;;;;;;;;;1,66;97,65
19/11/2017;19,0;sim;23,0;sim;27,0;sim;2,5;sim;0;1;;não;;não;3,19;;;;;;;;;3,19;99,31
18/11/2017;18,0;sim;24,0;sim;30,0;sim;27,8;sim;0;0;;não;;não;4,5;;;;;;;;;4,5;100,0
17/11/2017;19,0;sim;24,0;sim;29,0;sim;36,2;sim;0;0;;não;;não;3,94;;;;;;;;;3,94;100,0
16/11/2017;21,0;sim;26,5;sim;32,0;sim;63,8;sim;0;0;;não;;não;4,71;;;;;;;;;4,71;100,0
15/11/2017;15,0;sim;23,5;sim;32,0;sim;0,0;sim;4;4;;não;;não;5,29;;;;;;;;;4,57;84,07
14/11/2017;13,0;sim;20,5;sim;28,0;sim;0,0;sim;3;3;;não;;não;4,33;;;;;;;;;3,92;88,64
13/11/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;2;2;;não;;não;3,41;;;;;;;;;3,21;92,56
12/11/2017;13,0;sim;20,5;sim;28,0;sim;0,0;sim;1;1;;não;;não;4,32;;;;;;;;;4,23;95,77
11/11/2017;17,0;sim;19,0;sim;21,0;sim;11,2;sim;0;0;;não;;não;1,59;;;;;;;;;1,59;100,0
10/11/2017;18,0;sim;24,0;sim;30,0;sim;12,0;sim;0;0;;não;;não;4,45;;;;;;;;;4,45;100,0
09/11/2017;17,0;sim;22,0;sim;27,0;sim;6,8;sim;0;5;;não;;não;3,39;;;;;;;;;3,39;96,74
08/11/2017;16,0;sim;21,0;sim;26,0;sim;0,1;sim;3;4;;não;;não;3,14;;;;;;;;;2,98;93,33
07/11/2017;15,0;sim;19,5;sim;24,0;sim;0,0;sim;2;3;;não;;não;2,58;;;;;;;;;2,52;96,21
06/11/2017;15,0;sim;17,0;sim;19,0;sim;0,0;sim;1;2;;não;;não;1,28;;;;;;;;;1,27;98,73
05/11/2017;17,0;sim;19,5;sim;22,0;sim;3,4;sim;0;1;;não;;não;1,82;;;;;;;;;1,82;100,0
04/11/2017;21,0;sim;25,0;sim;29,0;sim;30,4;sim;0;0;;não;;não;3,61;;;;;;;;;3,61;100,0
03/11/2017;15,0;sim;23,0;sim;31,0;sim;0,0;sim;4;7;;não;;não;5,01;;;;;;;;;4,54;88,33
02/11/2017;14,0;sim;20,0;sim;26,0;sim;0,0;sim;3;6;;não;;não;3,35;;;;;;;;;3,16;92,87
01/11/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;2;5;;não;;não;1,98;;;;;;;;;1,92;96,03
31/10/2017;17,0;sim;20,0;sim;23,0;sim;0,0;sim;1;4;;não;;não;2,07;;;;;;;;;2,05;97,95
30/10/2017;18,0;sim;20,5;sim;23,0;sim;2,4;sim;0;3;;não;;não;1,97;;;;;;;;;1,97;100,0
29/10/2017;20,0;sim;22,5;sim;25,0;sim;8,8;sim;0;2;;não;;não;2,34;;;;;;;;;2,34;100,0
28/10/2017;18,0;sim;23,0;sim;28,0;sim;2,6;sim;0;1;;não;;não;3,56;;;;;;;;;3,56;99,04
27/10/2017;18,0;sim;21,5;sim;25,0;sim;15,1;sim;0;0;;não;;não;2,54;;;;;;;;;2,54;100,0
26/10/2017;18,0;sim;22,0;sim;26,0;sim;71,1;sim;0;0;;não;;não;2,85;;;;;;;;;2,85;100,0
25/10/2017;16,0;sim;23,0;sim;30,0;sim;5,7;sim;0;3;;não;;não;4,6;;;;;;;;;4,6;99,34
24/10/2017;14,0;sim;17,5;sim;21,0;sim;0,0;sim;1;2;;não;;não;1,78;;;;;;;;;1,76;98,24
23/10/2017;14,0;sim;16,5;sim;19,0;sim;2,2;sim;0;1;;não;;não;1,31;;;;;;;;;1,31;100,0
22/10/2017;19,0;sim;21,0;sim;23,0;sim;41,8;sim;0;0;;não;;não;1,86;;;;;;;;;1,86;100,0
21/10/2017;18,0;sim;22,0;sim;26,0;sim;33,0;sim;0;0;;não;;não;2,82;;;;;;;;;2,82;98,05
20/10/2017;19,0;sim;22,5;sim;26,0;sim;0,2;sim;6;13;;não;;não;2,71;;;;;;;;;1,92;67,87
19/10/2017;20,0;sim;26,0;sim;32,0;sim;0,0;sim;5;12;;não;;não;4,81;;;;;;;;;3,43;69,59
18/10/2017;22,0;sim;27,0;sim;32,0;sim;0,0;sim;4;11;;não;;não;4,6;;;;;;;;;3,44;73,02
17/10/2017;17,0;sim;23,0;sim;29,0;sim;0,0;sim;3;10;;não;;não;4,0;;;;;;;;;3,12;76,46
16/10/2017;15,0;sim;19,5;sim;24,0;sim;0,0;sim;2;9;;não;;não;2,48;;;;;;;;;2,0;79,58
15/10/2017;16,0;sim;18,0;sim;20,0;sim;0,7;sim;1;8;;não;;não;1,36;;;;;;;;;1,24;81,58
14/10/2017;19,0;sim;25,5;sim;32,0;sim;1,0;sim;0;7;;não;;não;4,91;;;;;;;;;4,27;82,12
13/10/2017;23,0;sim;28,5;sim;34,0;sim;6,9;sim;0;6;;não;;não;5,11;;;;;;;;;5,11;85,39
12/10/2017;20,0;sim;27,5;sim;35,0;sim;0,0;sim;1;5;;não;;não;5,6;;;;;;;;;4,82;83,6
11/10/2017;19,0;sim;27,0;sim;35,0;sim;3,7;sim;0;4;;não;;não;5,67;;;;;;;;;5,46;88,42
10/10/2017;20,0;sim;27,0;sim;34,0;sim;0,1;sim;2;3;;não;;não;5,37;;;;;;;;;4,98;90,18
09/10/2017;18,0;sim;24,5;sim;31,0;sim;0,0;sim;1;2;;não;;não;4,71;;;;;;;;;4,58;95,06
08/10/2017;17,0;sim;21,5;sim;26,0;sim;2,5;sim;0;1;;não;;não;2,86;;;;;;;;;2,86;99,64
07/10/2017;18,0;sim;22,0;sim;26,0;sim;34,5;sim;0;0;;não;;não;2,74;;;;;;;;;2,74;100,0
06/10/2017;22,0;sim;27,5;sim;33,0;sim;36,2;sim;0;0;;não;;não;4,91;;;;;;;;;4,91;100,0
05/10/2017;14,0;sim;23,0;sim;32,0;sim;0,0;sim;2;4;;não;;não;5,37;;;;;;;;;4,85;87,84
04/10/2017;14,0;sim;19,0;sim;24,0;sim;0,7;sim;1;3;;não;;não;2,52;;;;;;;;;2,4;92,69
03/10/2017;15,0;sim;19,0;sim;23,0;sim;4,4;sim;0;2;;não;;não;2,13;;;;;;;;;2,13;94,39
02/10/2017;17,0;sim;20,0;sim;23,0;sim;3,1;sim;0;1;;não;;não;1,95;;;;;;;;;1,95;92,12
01/10/2017;16,0;sim;21,5;sim;27,0;sim;15,0;sim;0;0;;não;;não;3,26;;;;;;;;;3,26;90,97
30/09/2017;16,0;sim;19,0;sim;22,0;sim;55,9;sim;0;0;;não;;não;1,78;;;;;;;;;1,78;79,23
29/09/2017;16,0;sim;19,0;sim;22,0;sim;2,0;sim;0;40;;não;;não;1,77;;;;;;;;;1,77;25,11
28/09/2017;17,0;sim;21,0;sim;25,0;sim;0,0;sim;39;39;;não;;não;2,49;;;;;;;;;0,62;24,88
27/09/2017;16,0;sim;23,5;sim;31,0;sim;0,0;sim;38;38;;não;;não;4,91;;;;;;;;;1,29;25,5
26/09/2017;15,0;sim;21,5;sim;28,0;sim;0,0;sim;37;37;;não;;não;3,7;;;;;;;;;1,01;26,79
25/09/2017;17,0;sim;21,5;sim;26,0;sim;0,0;sim;36;36;;não;;não;2,78;;;;;;;;;0,78;27,8
24/09/2017;18,0;sim;21,5;sim;25,0;sim;0,0;sim;35;35;;não;;não;2,37;;;;;;;;;0,68;28,58
23/09/2017;18,0;sim;24,5;sim;31,0;sim;0,0;sim;34;34;;não;;não;4,71;;;;;;;;;1,42;29,26
22/09/2017;21,0;sim;25,5;sim;30,0;sim;0,3;sim;33;33;;não;;não;3,67;;;;;;;;;1,35;30,68
21/09/2017;16,0;sim;23,0;sim;30,0;sim;0,0;sim;32;32;;não;;não;4,6;;;;;;;;;1,49;31,73
20/09/2017;15,0;sim;21,5;sim;28,0;sim;0,0;sim;31;31;;não;;não;3,65;;;;;;;;;1,24;33,22
19/09/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;30;30;;não;;não;3,06;;;;;;;;;1,07;34,46
18/09/2017;18,0;sim;24,0;sim;30,0;sim;0,0;sim;29;29;;não;;não;4,01;;;;;;;;;1,45;35,53
17/09/2017;18,0;sim;25,0;sim;32,0;sim;0,0;sim;28;28;;não;;não;5,01;;;;;;;;;1,9;36,98
16/09/2017;17,0;sim;24,5;sim;32,0;sim;0,0;sim;27;27;;não;;não;5,11;;;;;;;;;2,04;38,88
15/09/2017;20,0;sim;26,5;sim;33,0;sim;0,0;sim;26;26;36,0;não;;não;5,11;;;;;;;0,0;;2,14;40,92
14/09/2017;19,0;sim;25,5;sim;32,0;sim;0,0;sim;25;25;;não;;não;4,91;;;;;;;;;2,17;43,06
13/09/2017;16,0;sim;23,5;sim;31,0;sim;0,0;sim;24;24;;não;;não;4,91;;;;;;;;;2,28;45,23
12/09/2017;19,0;sim;25,0;sim;31,0;sim;0,0;sim;23;23;;não;;não;4,6;;;;;;;;;2,23;47,51
11/09/2017;18,0;sim;25,0;sim;32,0;sim;0,0;sim;22;22;;não;;não;5,01;;;;;;;;;2,56;49,74
10/09/2017;17,0;sim;23,5;sim;30,0;sim;0,0;sim;21;21;;não;;não;4,07;;;;;;;;;2,17;52,3
09/09/2017;17,0;sim;23,5;sim;30,0;sim;0,0;sim;20;20;;não;;não;4,06;;;;;;;;;2,26;54,47
08/09/2017;15,0;sim;22,5;sim;30,0;sim;0,0;sim;19;19;;não;;não;4,71;;;;;;;;;2,73;56,73
07/09/2017;14,0;sim;21,0;sim;28,0;sim;0,0;sim;18;18;;não;;não;3,67;;;;;;;;;2,23;59,46
06/09/2017;15,0;sim;21,0;sim;27,0;sim;0,0;sim;17;17;;não;;não;3,19;;;;;;;;;2,0;61,69
05/09/2017;14,0;sim;21,5;sim;29,0;sim;0,0;sim;16;16;;não;;não;4,02;;;;;;;;;2,61;63,69
04/09/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;15;15;;não;;não;3,07;;;;;;;;;2,07;66,3
03/09/2017;13,0;sim;20,0;sim;27,0;sim;0,0;sim;14;14;;não;;não;3,4;;;;;;;;;2,36;68,37
02/09/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;13;13;;não;;não;2,54;;;;;;;;;1,82;70,73
01/09/2017;15,0;sim;19,5;sim;24,0;sim;0,0;sim;12;12;;não;;não;2,25;;;;;;;;;1,65;72,55
31/08/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;11;11;;não;;não;2,53;;;;;;;;;1,9;74,2
30/08/2017;15,0;sim;23,0;sim;31,0;sim;0,0;sim;10;10;;não;;não;5,01;;;;;;;;;3,91;76,1
29/08/2017;12,0;sim;20,5;sim;29,0;sim;0,0;sim;9;9;;não;;não;4,71;;;;;;;;;3,86;80,01
28/08/2017;14,0;sim;20,5;sim;27,0;sim;0,0;sim;8;8;;não;;não;3,24;;;;;;;;;2,76;83,87
27/08/2017;14,0;sim;21,0;sim;28,0;sim;0,0;sim;7;7;;não;;não;3,58;;;;;;;;;3,16;86,63
26/08/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;6;6;;não;;não;2,9;;;;;;;;;2,64;89,79
25/08/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;5;5;;não;;não;2,5;;;;;;;;;2,34;92,43
24/08/2017;14,0;sim;18,5;sim;23,0;sim;0,0;sim;4;4;;não;;não;2,04;;;;;;;;;1,95;94,77
23/08/2017;13,0;sim;17,5;sim;22,0;sim;0,0;sim;3;3;;não;;não;1,87;;;;;;;;;1,83;96,72
22/08/2017;11,0;sim;14,5;sim;18,0;sim;0,0;sim;2;2;;não;;não;1,15;;;;;;;;;1,14;98,55
21/08/2017;11,0;sim;13,5;sim;16,0;sim;0,5;sim;1;1;;não;;não;0,81;;;;;;;;;0,81;99,69
20/08/2017;15,0;sim;17,5;sim;20,0;sim;37,0;sim;0;0;;não;;não;1,27;;;;;;;;;1,27;100,0
19/08/2017;16,0;sim;17,0;sim;18,0;sim;3,3;sim;0;1;;não;;não;0,86;;;;;;;;;0,86;100,0
18/08/2017;15,0;sim;16,0;sim;17,0;sim;49,1;sim;0;0;;não;;não;0,76;;;;;;;;;0,76;100,0
17/08/2017;15,0;sim;15,5;sim;16,0;sim;61,8;sim;0;0;;não;;não;0,62;;;;;;;;;0,62;100,0
16/08/2017;15,0;sim;16,0;sim;17,0;sim;27,3;sim;0;0;;não;;não;0,75;;;;;;;;;0,75;83,9
15/08/2017;14,0;sim;15,0;sim;16,0;sim;17,8;sim;0;0;;não;;não;0,66;;;;;;;;;0,66;57,35
14/08/2017;16,0;sim;21,0;sim;26,0;sim;8,9;sim;0;62;;não;;não;2,63;;;;;;;;;2,63;40,21
13/08/2017;14,0;sim;22,0;sim;30,0;sim;0,6;sim;10;61;;não;;não;4,81;;;;;;;;;2,05;33,94
12/08/2017;17,0;sim;20,5;sim;24,0;sim;0,0;sim;9;60;;não;;não;1,99;;;;;;;;;0,72;35,39
11/08/2017;12,0;sim;17,5;sim;23,0;sim;0,0;sim;8;59;;não;;não;2,15;;;;;;;;;0,78;36,11
10/08/2017;15,0;sim;18,0;sim;21,0;sim;0,0;sim;7;58;;não;;não;1,44;;;;;;;;;0,54;36,89
09/08/2017;20,0;sim;24,5;sim;29,0;sim;0,0;sim;6;57;;não;;não;3,11;;;;;;;;;1,18;37,43
08/08/2017;18,0;sim;23,0;sim;28,0;sim;0,0;sim;5;56;;não;;não;3,0;;;;;;;;;1,17;38,61
07/08/2017;15,0;sim;20,5;sim;26,0;sim;0,0;sim;4;55;;não;;não;2,69;;;;;;;;;1,09;39,78
06/08/2017;11,0;sim;15,5;sim;20,0;sim;0,0;sim;3;54;;não;;não;1,5;;;;;;;;;0,62;40,87
05/08/2017;13,0;sim;15,0;sim;17,0;sim;0,0;sim;2;53;;não;;não;0,83;;;;;;;;;0,34;41,49
04/08/2017;13,0;sim;15,5;sim;18,0;sim;0,0;sim;1;52;;não;;não;0,99;;;;;;;;;0,42;41,83
03/08/2017;17,0;sim;19,0;sim;21,0;sim;3,4;sim;0;51;;não;;não;1,29;;;;;;;;;1,29;42,25
02/08/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;49;50;;não;;não;2,38;;;;;;;;;0,97;40,14
01/08/2017;12,0;sim;16,5;sim;21,0;sim;0,0;sim;48;49;;não;;não;1,63;;;;;;;;;0,68;41,11
31/07/2017;15,0;sim;19,0;sim;23,0;sim;0,0;sim;47;48;;não;;não;1,86;;;;;;;;;0,78;41,79
30/07/2017;16,0;sim;20,0;sim;24,0;sim;0,0;sim;46;47;;não;;não;2,02;;;;;;;;;0,87;42,57
29/07/2017;12,0;sim;17,5;sim;23,0;sim;0,0;sim;45;46;;não;;não;2,1;;;;;;;;;0,92;43,44
28/07/2017;13,0;sim;17,5;sim;22,0;sim;0,0;sim;44;45;;não;;não;1,77;;;;;;;;;0,79;44,36
27/07/2017;13,0;sim;18,5;sim;24,0;sim;0,0;sim;43;44;;não;;não;2,27;;;;;;;;;1,04;45,15
26/07/2017;13,0;sim;19,0;sim;25,0;sim;0,0;sim;42;43;;não;;não;2,54;;;;;;;;;1,19;46,19
25/07/2017;16,0;sim;21,0;sim;26,0;sim;0,0;sim;41;42;;não;;não;2,53;;;;;;;;;1,21;47,38
24/07/2017;12,0;sim;18,5;sim;25,0;sim;0,0;sim;40;41;;não;;não;2,62;;;;;;;;;1,29;48,59
23/07/2017;14,0;sim;20,0;sim;26,0;sim;0,0;sim;39;40;;não;;não;2,71;;;;;;;;;1,37;49,88
22/07/2017;13,0;sim;18,0;sim;23,0;sim;0,0;sim;38;39;;não;;não;1,99;;;;;;;;;1,03;51,25
21/07/2017;12,0;sim;18,5;sim;25,0;sim;0,0;sim;37;38;;não;;não;2,61;;;;;;;;;1,39;52,28
20/07/2017;13,0;sim;18,0;sim;23,0;sim;0,0;sim;36;37;;não;;não;1,99;;;;;;;;;1,07;53,67
19/07/2017;8,0;sim;11,0;sim;14,0;sim;0,0;sim;35;36;;não;;não;0,63;;;;;;;;;0,35;54,74
18/07/2017;8,0;sim;13,0;sim;18,0;sim;0,0;sim;34;35;;não;;não;1,26;;;;;;;;;0,7;55,09
17/07/2017;14,0;sim;20,0;sim;26,0;sim;0,0;sim;33;34;;não;;não;2,69;;;;;;;;;1,52;55,79
16/07/2017;15,0;sim;19,5;sim;24,0;sim;0,0;sim;32;33;;não;;não;2,06;;;;;;;;;1,19;57,31
15/07/2017;13,0;sim;18,5;sim;24,0;sim;0,0;sim;31;32;;não;;não;2,23;;;;;;;;;1,32;58,5
14/07/2017;13,0;sim;18,5;sim;24,0;sim;0,0;sim;30;31;;não;;não;2,22;;;;;;;;;1,34;59,82
13/07/2017;15,0;sim;19,0;sim;23,0;sim;0,0;sim;29;30;;não;;não;1,81;;;;;;;;;1,12;61,16
12/07/2017;13,0;sim;18,0;sim;23,0;sim;0,0;sim;28;29;;não;;não;1,97;;;;;;;;;1,24;62,28
11/07/2017;16,0;sim;20,5;sim;25,0;sim;0,0;sim;27;28;;não;;não;2,22;;;;;;;;;1,43;63,52
10/07/2017;13,0;sim;18,5;sim;24,0;sim;0,0;sim;26;27;;não;;não;2,21;;;;;;;;;1,45;64,95
